source_row_id,split
31628,train
31629,validation
31630,train
31631,validation
31632,train
31633,train
31634,train
31635,train
31636,validation
31637,train
31638,train
31639,test
31640,validation
31641,validation
31642,train
31643,train
31644,test
31645,train
31646,validation
31647,train
31648,train
31649,test
31650,test
31651,train
31652,train
31653,test
31654,train
31655,train
31656,test
31657,train
31658,train
31659,train
31660,test
31661,validation
31662,validation
31663,train
31664,validation
31665,train
31666,train
31667,train
31668,train
31669,train
31670,train
31671,train
31672,train
31673,train
31674,train
31675,test
31676,train
31677,train
31678,test
31679,train
31680,train
31681,train
31682,train
31683,train
31684,train
31685,train
31686,train
31687,train
31688,train
31689,train
31690,validation
31691,train
31692,train
31693,train
31694,train
31695,train
31696,train
31697,train
31698,train
31699,train
31700,test
31701,validation
31702,train
31703,validation
31704,test
31705,train
31706,train
31707,train
31708,train
31709,validation
31710,train
31711,validation
31712,validation
31713,train
31714,validation
31715,test
31716,train
31717,validation
31718,validation
31719,validation
31720,train
31721,train
31722,test
31723,test
31724,train
31725,train
31726,validation
31727,train
31728,validation
31729,train
31730,train
31731,test
31732,train
31733,train
31734,train
31735,train
31736,train
31737,test
31738,train
31739,train
31740,train
31741,train
31742,train
31743,test
31744,train
31745,test
31746,train
31747,train
31748,train
31749,validation
31750,validation
31751,train
31752,validation
31753,test
31754,validation
31755,train
31756,test
31757,train
31758,test
31759,train
31760,test
31761,train
31762,train
31763,validation
31764,train
31765,validation
31766,validation
31767,train
31768,train
31769,test
31770,train
31771,train
31772,train
31773,train
31774,test
31775,train
31776,validation
31777,train
31778,train
31779,train
31780,train
31781,train
31782,test
31783,train
31784,train
31785,test
31786,test
31787,validation
31788,train
31789,train
31790,train
31791,train
31792,validation
31793,train
31794,test
31795,validation
31796,test
31797,train
31798,validation
31799,train
31800,train
31801,test
31802,train
31803,train
31804,train
31805,test
31806,test
31807,test
31808,train
31809,train
31810,validation
31811,train
31812,train
31813,train
31814,train
31815,validation
31816,train
31817,test
31818,train
31819,validation
31820,test
31821,train
31822,test
31823,validation
31824,train
31825,train
31826,train
31827,train
31828,train
31829,train
31830,test
31831,test
31832,validation
31833,test
31834,test
31835,train
31836,test
31837,validation
31838,train
31839,validation
31840,train
31841,validation
31842,train
31843,validation
31844,train
31845,train
31846,test
31847,train
31848,test
31849,test
31850,train
31851,train
31852,train
31853,test
31854,validation
31855,test
31856,train
31857,train
31858,train
31859,train
31860,train
31861,train
31862,test
31863,validation
31864,train
31865,train
31866,train
31867,validation
31868,test
31869,train
31870,validation
31871,test
31872,validation
31873,test
31874,train
31875,validation
31876,validation
31877,validation
31878,train
31879,train
31880,train
31881,train
31882,train
31883,validation
31884,train
31885,train
31886,train
31887,validation
31888,validation
31889,test
31890,train
31891,train
31892,train
31893,train
31894,test
31895,validation
31896,train
31897,train
31898,train
31899,train
31900,test
31901,test
31902,validation
31903,train
31904,validation
31905,train
31906,train
31907,validation
31908,test
31909,train
31910,train
31911,test
31912,train
31913,train
31914,train
31915,train
31916,train
31917,test
31918,train
31919,train
31920,train
31921,test
31922,test
31923,test
31924,train
31925,train
31926,train
31927,train
31928,train
31929,train
31930,test
31931,validation
31932,validation
31933,train
31934,validation
31935,train
31936,train
31937,train
31938,test
31939,train
31940,train
31941,test
31942,validation
31943,test
31944,train
31945,train
31946,train
31947,test
31948,train
31949,validation
31950,train
31951,test
31952,validation
31953,train
31954,train
31955,train
31956,validation
31957,train
31958,train
31959,train
31960,train
31961,train
31962,validation
31963,validation
31964,train
31965,train
31966,validation
31967,validation
31968,train
31969,test
31970,train
31971,train
31972,test
31973,validation
31974,test
31975,train
31976,train
31977,train
31978,train
31979,test
31980,test
31981,validation
31982,train
31983,validation
31984,validation
31985,train
31986,train
31987,train
31988,train
31989,validation
31990,train
31991,train
31992,test
31993,train
31994,test
31995,test
31996,validation
31997,train
31998,train
31999,train
32000,validation
32001,validation
32002,train
32003,train
32004,train
32005,validation
32006,test
32007,train
32008,test
32009,train
32010,train
32011,validation
32012,validation
32013,test
32014,train
32015,train
32016,test
32017,test
32018,train
32019,train
32020,validation
32021,test
32022,test
32023,train
32024,train
32025,train
32026,validation
32027,validation
32028,test
32029,test
32030,train
32031,train
32032,test
32033,test
32034,test
32035,train
32036,validation
32037,train
32038,train
32039,validation
32040,test
32041,train
32042,train
32043,train
32044,train
32045,train
32046,validation
32047,test
32048,train
32049,train
32050,train
32051,train
32052,train
32053,train
32054,test
32055,train
32056,validation
32057,train
32058,train
32059,validation
32060,validation
32061,test
32062,train
32063,train
32064,train
32065,test
32066,validation
32067,train
32068,test
32069,test
32070,train
32071,test
32072,train
32073,train
32074,validation
32075,train
32076,train
32077,test
32078,train
32079,test
32080,validation
32081,test
32082,train
32083,train
32084,test
32085,train
32086,validation
32087,validation
32088,train
32089,train
32090,train
32091,train
32092,train
32093,train
32094,train
32095,validation
32096,train
32097,validation
32098,validation
32099,train
32100,train
32101,train
32102,train
32103,train
32104,train
32105,train
32106,train
32107,validation
32108,test
32109,train
32110,train
32111,train
32112,train
32113,train
32114,validation
32115,train
32116,validation
32117,validation
32118,train
32119,test
32120,train
32121,test
32122,test
32123,train
32124,validation
32125,train
32126,train
32127,train
32128,train
32129,validation
32130,train
32131,validation
32132,train
32133,train
32134,test
32135,validation
32136,train
32137,train
32138,train
32139,validation
32140,train
32141,test
32142,train
32143,train
32144,train
32145,validation
32146,train
32147,train
32148,test
32149,validation
32150,train
32151,test
32152,train
32153,train
32154,validation
32155,validation
32156,train
32157,test
32158,validation
32159,train
32160,test
32161,train
32162,validation
32163,train
32164,validation
32165,train
32166,test
32167,test
32168,train
32169,train
32170,test
32171,train
32172,test
32173,test
32174,train
32175,train
32176,train
32177,test
32178,train
32179,train
32180,test
32181,train
32182,train
32183,train
32184,train
32185,train
32186,train
32187,test
32188,train
32189,train
32190,test
32191,validation
32192,validation
32193,test
32194,validation
32195,test
32196,test
32197,validation
32198,validation
32199,test
32200,train
32201,train
32202,train
32203,test
32204,train
32205,train
32206,test
32207,train
32208,train
32209,train
32210,train
32211,train
32212,test
32213,train
32214,test
32215,train
32216,train
32217,validation
32218,test
32219,validation
32220,train
32221,validation
32222,test
32223,train
32224,validation
32225,train
32226,validation
32227,train
32228,train
32229,train
32230,train
32231,train
32232,train
32233,train
32234,validation
32235,train
32236,train
32237,train
32238,train
32239,train
32240,train
32241,train
32242,train
32243,train
32244,train
32245,train
32246,train
32247,validation
32248,train
32249,train
32250,validation
32251,train
32252,train
32253,train
32254,train
32255,validation
32256,validation
32257,train
32258,train
32259,train
32260,train
32261,train
32262,train
32263,validation
32264,train
32265,train
32266,train
32267,train
32268,validation
32269,train
32270,train
32271,train
32272,test
32273,validation
32274,train
32275,test
32276,validation
32277,train
32278,train
32279,validation
32280,train
32281,test
32282,train
32283,train
32284,train
32285,validation
32286,train
32287,test
32288,train
32289,test
32290,train
32291,train
32292,train
32293,test
32294,train
32295,validation
32296,train
32297,train
32298,train
32299,train
32300,test
32301,train
32302,train
32303,train
32304,validation
32305,train
32306,train
32307,train
32308,train
32309,train
32310,train
32311,train
32312,train
32313,train
32314,train
32315,train
32316,test
32317,train
32318,test
32319,train
32320,train
32321,train
32322,train
32323,train
32324,train
32325,test
32326,train
32327,train
32328,test
32329,train
32330,train
32331,validation
32332,train
32333,test
32334,validation
32335,train
32336,train
32337,train
32338,test
32339,validation
32340,test
32341,validation
32342,train
32343,validation
32344,train
32345,train
32346,validation
32347,train
32348,validation
32349,train
32350,train
32351,train
32352,validation
32353,test
32354,validation
32355,train
32356,train
32357,train
32358,train
32359,validation
32360,train
32361,train
32362,train
32363,train
32364,train
32365,train
32366,validation
32367,train
32368,train
32369,validation
32370,train
32371,train
32372,train
32373,test
32374,validation
32375,train
32376,train
32377,train
32378,train
32379,test
32380,test
32381,validation
32382,test
32383,train
32384,validation
32385,validation
32386,validation
32387,train
32388,test
32389,test
32390,test
32391,validation
32392,validation
32393,train
32394,train
32395,train
32396,train
32397,train
32398,train
32399,train
32400,train
32401,validation
32402,train
32403,train
32404,train
32405,test
32406,train
32407,validation
32408,train
32409,train
32410,validation
32411,validation
32412,train
32413,train
32414,train
32415,train
32416,test
32417,test
32418,train
32419,train
32420,train
32421,validation
32422,train
32423,train
32424,test
32425,validation
32426,train
32427,train
32428,train
32429,train
32430,test
32431,test
32432,train
32433,train
32434,train
32435,test
32436,train
32437,train
32438,train
32439,train
32440,train
32441,train
32442,validation
32443,validation
32444,train
32445,validation
32446,test
32447,validation
32448,train
32449,test
32450,train
32451,train
32452,train
32453,validation
32454,train
32455,train
32456,train
32457,train
32458,train
32459,validation
32460,validation
32461,train
32462,test
32463,test
32464,train
32465,train
32466,train
32467,test
32468,train
32469,train
32470,train
32471,train
32472,train
32473,train
32474,train
32475,train
32476,train
32477,train
32478,train
32479,test
32480,train
32481,train
32482,train
32483,train
32484,train
32485,train
32486,train
32487,train
32488,train
32489,train
32490,train
32491,train
32492,train
32493,validation
32494,validation
32495,train
32496,validation
32497,train
32498,validation
32499,train
32500,train
32501,validation
32502,train
32503,train
32504,test
32505,test
32506,train
32507,train
32508,train
32509,test
32510,test
32511,train
32512,train
32513,train
32514,train
32515,validation
32516,train
32517,train
32518,validation
32519,train
32520,train
32521,train
32522,train
32523,test
32524,test
32525,train
32526,test
32527,test
32528,test
32529,train
32530,train
32531,train
32532,test
32533,train
32534,train
32535,validation
32536,validation
32537,train
32538,train
32539,validation
32540,train
32541,test
32542,train
32543,validation
32544,train
32545,train
32546,validation
32547,validation
32548,train
32549,train
32550,train
32551,test
32552,train
32553,train
32554,train
32555,train
32556,validation
32557,train
32558,train
32559,train
32560,test
32561,train
32562,validation
32563,test
32564,train
32565,train
32566,validation
32567,validation
32568,validation
32569,train
32570,train
32571,train
32572,train
32573,validation
32574,train
32575,train
32576,train
32577,test
32578,validation
32579,test
32580,train
32581,train
32582,test
32583,validation
32584,validation
32585,train
32586,validation
32587,train
32588,test
32589,train
32590,validation
32591,validation
32592,validation
32593,validation
32594,validation
32595,train
32596,train
32597,train
32598,train
32599,train
32600,test
32601,validation
32602,train
32603,validation
32604,test
32605,validation
32606,test
32607,train
32608,test
32609,train
32610,train
32611,validation
32612,validation
32613,test
32614,train
32615,validation
32616,test
32617,train
32618,test
32619,train
32620,validation
32621,train
32622,validation
32623,train
32624,validation
32625,test
32626,train
32627,train
32628,train
32629,validation
32630,validation
32631,train
32632,validation
32633,validation
32634,validation
32635,validation
32636,train
32637,train
32638,validation
32639,train
32640,train
32641,test
32642,train
32643,train
32644,test
32645,train
32646,test
32647,test
32648,test
32649,validation
32650,validation
32651,train
32652,validation
32653,validation
32654,validation
32655,train
32656,train
32657,train
32658,test
32659,train
32660,test
32661,validation
32662,train
32663,validation
32664,train
32665,train
32666,train
32667,validation
32668,test
32669,train
32670,test
32671,train
32672,test
32673,train
32674,test
32675,train
32676,train
32677,train
32678,train
32679,train
32680,validation
32681,train
32682,train
32683,test
32684,train
32685,train
32686,train
32687,train
32688,test
32689,train
32690,train
32691,test
32692,train
32693,train
32694,train
32695,test
32696,train
32697,train
32698,train
32699,test
32700,train
32701,train
32702,test
32703,train
32704,train
32705,train
32706,train
32707,train
32708,test
32709,train
32710,test
32711,train
32712,train
32713,train
32714,train
32715,train
32716,validation
32717,train
32718,validation
32719,train
32720,validation
32721,validation
32722,test
32723,validation
32724,train
32725,validation
32726,train
32727,train
32728,train
32729,train
32730,validation
32731,test
32732,train
32733,validation
32734,train
32735,train
32736,train
32737,train
32738,train
32739,train
32740,validation
32741,train
32742,train
32743,test
32744,train
32745,train
32746,test
32747,train
32748,train
32749,train
32750,train
32751,test
32752,train
32753,validation
32754,validation
32755,test
32756,train
32757,test
32758,train
32759,train
32760,validation
32761,train
32762,validation
32763,validation
32764,validation
32765,validation
32766,validation
32767,train
32768,test
32769,validation
32770,test
32771,train
32772,train
32773,train
32774,test
32775,validation
32776,validation
32777,train
32778,train
32779,validation
32780,train
32781,validation
32782,validation
32783,train
32784,validation
32785,train
32786,validation
32787,validation
32788,train
32789,train
32790,test
32791,test
32792,validation
32793,train
32794,validation
32795,validation
32796,train
32797,train
32798,validation
32799,train
32800,test
32801,validation
32802,test
32803,train
32804,validation
32805,train
32806,validation
32807,train
32808,train
32809,train
32810,train
32811,validation
32812,train
32813,train
32814,test
32815,train
32816,train
32817,test
32818,train
32819,train
32820,validation
32821,train
32822,train
32823,train
32824,validation
32825,train
32826,train
32827,test
32828,train
32829,test
32830,train
32831,test
32832,train
32833,train
32834,train
32835,train
32836,test
32837,test
32838,train
32839,train
32840,train
32841,train
32842,test
32843,train
32844,validation
32845,train
32846,train
32847,test
32848,train
32849,validation
32850,train
32851,validation
32852,train
32853,validation
32854,train
32855,train
32856,train
32857,validation
32858,train
32859,validation
32860,train
32861,train
32862,validation
32863,train
32864,train
32865,train
32866,validation
32867,validation
32868,train
32869,train
32870,test
32871,validation
32872,train
32873,test
32874,validation
32875,train
32876,validation
32877,validation
32878,validation
32879,train
32880,train
32881,train
32882,train
32883,validation
32884,train
32885,test
32886,train
32887,train
32888,train
32889,validation
32890,train
32891,train
32892,test
32893,train
32894,validation
32895,train
32896,test
32897,train
32898,train
32899,test
32900,train
32901,test
32902,train
32903,test
32904,validation
32905,train
32906,train
32907,train
32908,train
32909,train
32910,train
32911,train
32912,test
32913,train
32914,validation
32915,validation
32916,train
32917,test
32918,train
32919,test
32920,train
32921,validation
32922,train
32923,train
32924,train
32925,validation
32926,train
32927,test
32928,train
32929,train
32930,train
32931,train
32932,train
32933,test
32934,validation
32935,validation
32936,test
32937,train
32938,train
32939,validation
32940,train
32941,train
32942,test
32943,validation
32944,train
32945,validation
32946,validation
32947,train
32948,test
32949,train
32950,train
32951,train
32952,train
32953,validation
32954,train
32955,train
32956,train
32957,train
32958,test
32959,validation
32960,test
32961,train
32962,train
32963,train
32964,train
32965,validation
32966,validation
32967,train
32968,validation
32969,train
32970,train
32971,train
32972,train
32973,train
32974,test
32975,test
32976,test
32977,validation
32978,train
32979,validation
32980,train
32981,train
32982,test
32983,train
32984,validation
32985,train
32986,train
32987,train
32988,train
32989,train
32990,train
32991,train
32992,validation
32993,train
32994,train
32995,validation
32996,train
32997,train
32998,train
32999,train
33000,train
33001,train
33002,train
33003,test
33004,train
33005,train
33006,train
33007,train
33008,test
33009,test
33010,test
33011,train
33012,train
33013,test
33014,train
33015,validation
33016,train
33017,train
33018,test
33019,train
33020,train
33021,train
33022,train
33023,train
33024,train
33025,validation
33026,train
33027,train
33028,test
33029,validation
33030,train
33031,train
33032,test
33033,train
33034,test
33035,test
33036,train
33037,train
33038,train
33039,validation
33040,train
33041,train
33042,train
33043,train
33044,train
33045,validation
33046,validation
33047,test
33048,validation
33049,train
33050,validation
33051,validation
33052,train
33053,test
33054,train
33055,test
33056,train
33057,train
33058,test
33059,test
33060,train
33061,train
33062,test
33063,train
33064,train
33065,validation
33066,train
33067,train
33068,train
33069,train
33070,validation
33071,train
33072,train
33073,train
33074,train
33075,train
33076,test
33077,train
33078,train
33079,train
33080,train
33081,validation
33082,train
33083,test
33084,train
33085,test
33086,test
33087,test
33088,train
33089,train
33090,test
33091,train
33092,train
33093,test
33094,train
33095,validation
33096,validation
33097,train
33098,train
33099,train
33100,train
33101,train
33102,train
33103,validation
33104,train
33105,validation
33106,test
33107,test
33108,train
33109,train
33110,train
33111,train
33112,train
33113,test
33114,train
33115,train
33116,test
33117,validation
33118,test
33119,train
33120,train
33121,train
33122,validation
33123,train
33124,train
33125,train
33126,train
33127,test
33128,train
33129,train
33130,train
33131,train
33132,test
33133,train
33134,train
33135,test
33136,train
33137,train
33138,test
33139,train
33140,validation
33141,train
33142,validation
33143,train
33144,train
33145,test
33146,test
33147,train
33148,train
33149,train
33150,train
33151,test
33152,train
33153,test
33154,train
33155,train
33156,train
33157,train
33158,validation
33159,train
33160,validation
33161,train
33162,train
33163,train
33164,validation
33165,test
33166,train
33167,train
33168,train
33169,train
33170,train
33171,validation
33172,train
33173,train
33174,train
33175,train
33176,train
33177,test
33178,train
33179,train
33180,train
33181,train
33182,train
33183,train
33184,train
33185,validation
33186,test
33187,validation
33188,train
33189,train
33190,train
33191,train
33192,train
33193,validation
33194,train
33195,train
33196,train
33197,test
33198,train
33199,test
33200,test
33201,train
33202,train
33203,train
33204,validation
33205,train
33206,train
33207,validation
33208,train
33209,validation
33210,validation
33211,test
33212,test
33213,train
33214,train
33215,train
33216,validation
33217,train
33218,test
33219,train
33220,train
33221,train
33222,validation
33223,train
33224,validation
33225,train
33226,train
33227,train
33228,test
33229,train
33230,test
33231,train
33232,train
33233,validation
33234,test
33235,test
33236,train
33237,train
33238,train
33239,train
33240,validation
33241,validation
33242,train
33243,train
33244,train
33245,train
33246,validation
33247,train
33248,test
33249,validation
33250,train
33251,test
33252,train
33253,train
33254,test
33255,test
33256,test
33257,train
33258,train
33259,train
33260,train
33261,test
33262,test
33263,train
33264,validation
33265,train
33266,train
33267,train
33268,train
33269,train
33270,train
33271,train
33272,train
33273,train
33274,train
33275,train
33276,train
33277,train
33278,train
33279,test
33280,test
33281,train
33282,train
33283,train
33284,train
33285,train
33286,train
33287,train
33288,train
33289,test
33290,test
33291,test
33292,train
33293,train
33294,test
33295,validation
33296,train
33297,train
33298,train
33299,train
33300,train
33301,train
33302,train
33303,train
33304,test
33305,train
33306,validation
33307,train
33308,test
33309,validation
33310,train
33311,test
33312,validation
33313,train
33314,train
33315,train
33316,test
33317,test
33318,train
33319,train
33320,test
33321,test
33322,train
33323,train
33324,train
33325,train
33326,train
33327,validation
33328,train
33329,train
33330,train
33331,train
33332,validation
33333,train
33334,train
33335,train
33336,train
33337,train
33338,train
33339,test
33340,test
33341,train
33342,train
33343,train
33344,train
33345,train
33346,train
33347,test
33348,train
33349,train
33350,validation
33351,test
33352,validation
33353,train
33354,train
33355,train
33356,train
33357,validation
33358,train
33359,train
33360,test
33361,train
33362,validation
33363,train
33364,test
33365,train
33366,train
33367,validation
33368,train
33369,test
33370,train
33371,train
33372,train
33373,train
33374,train
33375,train
33376,validation
33377,train
33378,validation
33379,train
33380,train
33381,validation
33382,validation
33383,train
33384,train
33385,train
33386,test
33387,validation
33388,train
33389,validation
33390,train
33391,train
33392,validation
33393,train
33394,train
33395,train
33396,test
33397,train
33398,train
33399,train
33400,train
33401,train
33402,test
33403,test
33404,test
33405,train
33406,train
33407,train
33408,test
33409,train
33410,train
33411,validation
33412,train
33413,test
33414,validation
33415,train
33416,train
33417,train
33418,validation
33419,test
33420,test
33421,train
33422,train
33423,train
33424,train
33425,train
33426,test
33427,train
33428,test
33429,validation
33430,train
33431,test
33432,test
33433,train
33434,test
33435,train
33436,train
33437,train
33438,test
33439,test
33440,test
33441,test
33442,train
33443,train
33444,train
33445,test
33446,validation
33447,train
33448,train
33449,train
33450,validation
33451,train
33452,train
33453,train
33454,validation
33455,train
33456,train
33457,train
33458,test
33459,test
33460,train
33461,test
33462,train
33463,train
33464,train
33465,test
33466,train
33467,train
33468,train
33469,train
33470,train
33471,train
33472,test
33473,validation
33474,train
33475,validation
33476,train
33477,train
33478,test
33479,train
33480,test
33481,train
33482,test
33483,validation
33484,train
33485,train
33486,test
33487,test
33488,train
33489,train
33490,validation
33491,train
33492,train
33493,train
33494,validation
33495,train
33496,train
33497,test
33498,validation
33499,train
33500,train
33501,train
33502,train
33503,train
33504,train
33505,test
33506,train
33507,train
33508,train
33509,test
33510,train
33511,train
33512,train
33513,validation
33514,test
33515,test
33516,test
33517,train
33518,test
33519,validation
33520,train
33521,train
33522,test
33523,test
33524,train
33525,test
33526,validation
33527,test
33528,test
33529,validation
33530,train
33531,train
33532,validation
33533,validation
33534,validation
33535,train
33536,train
33537,test
33538,test
33539,train
33540,validation
33541,validation
33542,validation
33543,train
33544,train
33545,test
33546,train
33547,train
33548,train
33549,test
33550,train
33551,validation
33552,validation
33553,train
33554,validation
33555,validation
33556,validation
33557,train
33558,validation
33559,train
33560,train
33561,train
33562,test
33563,train
33564,test
33565,train
33566,train
33567,train
33568,test
33569,train
33570,train
33571,train
33572,validation
33573,train
33574,test
33575,train
33576,validation
33577,validation
33578,train
33579,test
33580,train
33581,test
33582,train
33583,train
33584,validation
33585,train
33586,test
33587,test
33588,train
33589,test
33590,train
33591,train
33592,train
33593,train
33594,train
33595,train
33596,train
33597,train
33598,train
33599,train
33600,train
33601,test
33602,validation
33603,validation
33604,train
33605,validation
33606,train
33607,validation
33608,train
33609,test
33610,train
33611,train
33612,train
33613,train
33614,validation
33615,train
33616,train
33617,test
33618,train
33619,train
33620,train
33621,validation
33622,train
33623,train
33624,train
33625,train
33626,train
33627,test
33628,validation
33629,validation
33630,train
33631,test
33632,train
33633,test
33634,train
33635,train
33636,train
33637,train
33638,train
33639,validation
33640,train
33641,train
33642,validation
33643,train
33644,test
33645,train
33646,train
33647,train
33648,train
33649,train
33650,validation
33651,train
33652,train
33653,train
33654,train
33655,test
33656,train
33657,train
33658,train
33659,validation
33660,train
33661,train
33662,train
33663,validation
33664,train
33665,train
33666,train
33667,train
33668,train
33669,train
33670,test
33671,train
33672,train
33673,train
33674,train
33675,train
33676,train
33677,validation
33678,train
33679,train
33680,train
33681,train
33682,train
33683,train
33684,train
33685,train
33686,train
33687,train
33688,test
33689,validation
33690,test
33691,train
33692,train
33693,train
33694,train
33695,validation
33696,train
33697,train
33698,validation
33699,validation
33700,validation
33701,test
33702,test
33703,train
33704,train
33705,train
33706,test
33707,validation
33708,train
33709,train
33710,train
33711,train
33712,validation
33713,train
33714,train
33715,train
33716,train
33717,test
33718,train
33719,validation
33720,train
33721,train
33722,train
33723,train
33724,train
33725,train
33726,train
33727,train
33728,test
33729,validation
33730,train
33731,train
33732,train
33733,validation
33734,validation
33735,train
33736,validation
33737,train
33738,train
33739,test
33740,validation
33741,train
33742,train
33743,train
33744,train
33745,train
33746,train
33747,test
33748,test
33749,train
33750,train
33751,train
33752,train
33753,validation
33754,validation
33755,test
33756,train
33757,test
33758,test
33759,train
33760,train
33761,train
33762,validation
33763,train
33764,train
33765,train
33766,test
33767,validation
33768,validation
33769,train
33770,validation
33771,train
33772,train
33773,train
33774,train
33775,train
33776,train
33777,test
33778,train
33779,train
33780,validation
33781,train
33782,train
33783,train
33784,train
33785,train
33786,train
33787,validation
33788,train
33789,train
33790,test
33791,train
33792,train
33793,validation
33794,train
33795,train
33796,train
33797,train
33798,train
33799,train
33800,train
33801,train
33802,validation
33803,validation
33804,test
33805,train
33806,train
33807,validation
33808,validation
33809,validation
33810,validation
33811,train
33812,test
33813,train
33814,validation
33815,train
33816,validation
33817,train
33818,test
33819,train
33820,validation
33821,test
33822,test
33823,validation
33824,train
33825,train
33826,test
33827,train
33828,train
33829,train
33830,train
33831,train
33832,train
33833,test
33834,train
33835,train
33836,train
33837,validation
33838,train
33839,validation
33840,train
33841,validation
33842,train
33843,train
33844,train
33845,train
33846,train
33847,train
33848,validation
33849,train
33850,train
33851,train
33852,train
33853,train
33854,validation
33855,train
33856,train
33857,validation
33858,train
33859,train
33860,validation
33861,validation
33862,train
33863,test
33864,train
33865,train
33866,validation
33867,train
33868,validation
33869,train
33870,validation
33871,validation
33872,test
33873,train
33874,test
33875,train
33876,test
33877,validation
33878,test
33879,train
33880,train
33881,train
33882,train
33883,validation
33884,train
33885,test
33886,train
33887,validation
33888,test
33889,train
33890,train
33891,test
33892,train
33893,train
33894,train
33895,train
33896,train
33897,train
33898,train
33899,train
33900,test
33901,test
33902,train
33903,validation
33904,train
33905,train
33906,train
33907,train
33908,train
33909,train
33910,train
33911,test
33912,train
33913,test
33914,train
33915,validation
33916,train
33917,train
33918,train
33919,validation
33920,validation
33921,train
33922,train
33923,test
33924,train
33925,train
33926,train
33927,train
33928,test
33929,test
33930,train
33931,train
33932,train
33933,train
33934,validation
33935,train
33936,train
33937,train
33938,train
33939,train
33940,validation
33941,train
33942,train
33943,train
33944,train
33945,train
33946,train
33947,train
33948,test
33949,validation
33950,test
33951,train
33952,train
33953,test
33954,test
33955,train
33956,test
33957,train
33958,train
33959,train
33960,train
33961,validation
33962,train
33963,train
33964,validation
33965,test
33966,validation
33967,train
33968,train
33969,train
33970,train
33971,train
33972,train
33973,train
33974,train
33975,train
33976,train
33977,train
33978,test
33979,train
33980,validation
33981,validation
33982,validation
33983,train
33984,train
33985,train
33986,train
33987,validation
33988,train
33989,test
33990,train
33991,validation
33992,train
33993,train
33994,train
33995,validation
33996,validation
33997,test
33998,validation
33999,test
34000,test
34001,train
34002,validation
34003,train
34004,train
34005,validation
34006,validation
34007,train
34008,train
34009,test
34010,train
34011,validation
34012,train
34013,train
34014,train
34015,train
34016,train
34017,train
34018,validation
34019,train
34020,train
34021,train
34022,test
34023,train
34024,test
34025,train
34026,train
34027,train
34028,test
34029,train
34030,train
34031,train
34032,test
34033,train
34034,validation
34035,test
34036,validation
34037,train
34038,train
34039,train
34040,validation
34041,train
34042,test
34043,train
34044,train
34045,test
34046,validation
34047,train
34048,validation
34049,train
34050,train
34051,validation
34052,train
34053,train
34054,test
34055,train
34056,validation
34057,validation
34058,validation
34059,train
34060,train
34061,train
34062,train
34063,test
34064,test
34065,test
34066,train
34067,validation
34068,test
34069,train
34070,train
34071,test
34072,train
34073,validation
34074,train
34075,test
34076,test
34077,train
34078,validation
34079,test
34080,train
34081,train
34082,test
34083,test
34084,train
34085,test
34086,validation
34087,train
34088,validation
34089,test
34090,train
34091,validation
34092,test
34093,train
34094,train
34095,train
34096,train
34097,train
34098,validation
34099,test
34100,test
34101,train
34102,test
34103,train
34104,train
34105,validation
34106,validation
34107,test
34108,train
34109,train
34110,test
34111,train
34112,test
34113,validation
34114,train
34115,train
34116,train
34117,train
34118,validation
34119,train
34120,train
34121,validation
34122,validation
34123,validation
34124,train
34125,test
34126,train
34127,train
34128,train
34129,validation
34130,train
34131,validation
34132,validation
34133,train
34134,train
34135,train
34136,validation
34137,test
34138,test
34139,train
34140,validation
34141,train
34142,train
34143,test
34144,train
34145,validation
34146,test
34147,train
34148,validation
34149,test
34150,train
34151,train
34152,validation
34153,test
34154,test
34155,test
34156,test
34157,train
34158,test
34159,train
34160,test
34161,validation
34162,validation
34163,train
34164,train
34165,train
34166,validation
34167,train
34168,train
34169,test
34170,train
34171,train
34172,train
34173,train
34174,train
34175,test
34176,validation
34177,validation
34178,train
34179,validation
34180,test
34181,validation
34182,train
34183,validation
34184,train
34185,validation
34186,train
34187,train
34188,test
34189,test
34190,train
34191,test
34192,validation
34193,train
34194,test
34195,validation
34196,test
34197,test
34198,train
34199,train
34200,train
34201,test
34202,train
34203,validation
34204,train
34205,train
34206,train
34207,validation
34208,train
34209,train
34210,train
34211,train
34212,train
34213,train
34214,test
34215,test
34216,train
34217,train
34218,validation
34219,validation
34220,validation
34221,validation
34222,train
34223,validation
34224,validation
34225,train
34226,test
34227,train
34228,train
34229,train
34230,train
34231,train
34232,train
34233,train
34234,train
34235,train
34236,validation
34237,validation
34238,train
34239,train
34240,train
34241,train
34242,test
34243,test
34244,train
34245,train
34246,train
34247,validation
34248,train
34249,test
34250,train
34251,test
34252,train
34253,validation
34254,train
34255,train
34256,train
34257,train
34258,train
34259,train
34260,train
34261,train
34262,validation
34263,train
34264,train
34265,train
34266,train
34267,validation
34268,train
34269,train
34270,validation
34271,train
34272,train
34273,train
34274,train
34275,train
34276,train
34277,validation
34278,train
34279,validation
34280,test
34281,train
34282,train
34283,test
34284,train
34285,train
34286,test
34287,train
34288,train
34289,validation
34290,train
34291,test
34292,train
34293,train
34294,train
34295,train
34296,test
34297,train
34298,train
34299,test
34300,test
34301,train
34302,test
34303,train
34304,train
34305,test
34306,train
34307,test
34308,test
34309,validation
34310,test
34311,train
34312,train
34313,train
34314,train
34315,train
34316,train
34317,train
34318,train
34319,train
